Company Name,Location,Date,Detail,Status Rocket,Rocket,Status Mission,Year,Month,Country
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-08-22 03:26:00+00:00,Zenit-3 SL | Koreasat 5,Statusactive,,Success,2006.0,August,Pacific Ocean
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-08-11 22:15:00+00:00,Ariane 5 ECA | JCSAT-10 & Syracuse 3B,Statusactive,200.0 ,Success,2006.0,August,France
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2006-07-28 07:05:00+00:00,Rokot/Briz KM | KompSat-2,Statusretired,41.8 ,Success,2006.0,July,Russia
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2006-07-26 19:43:00+00:00,Dnepr | BelKa 1 & Others,Statusretired,29.0 ,Failure,2006.0,July,Kazakhstan
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2006-07-21 04:20:00+00:00,Molniya-M /Block 2BL | Cosmos 2422,Statusretired,,Success,2006.0,July,Russia
Kosmotras,"Site 370/13, Yasny Cosmodrome, Russia",2006-07-12 14:53:00+00:00,Dnepr | Genesis 1,Statusretired,29.0 ,Success,2006.0,July,Russia
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2006-07-10 12:08:00+00:00,GSLV Mk I | INSAT-4C,Statusretired,47.0 ,Failure,2006.0,July,India
NASA,"LC-39B, Kennedy Space Center, Florida, USA",2006-07-04 18:37:00+00:00,Space Shuttle Discovery | STS-121,Statusretired,450.0 ,Success,2006.0,July,USA
Boeing,"SLC-6, Vandenberg AFB, California, USA",2006-06-28 03:33:00+00:00,"Delta IV Medium+ (4,2) | NROL-22",Statusretired,164.0 ,Success,2006.0,June,USA
VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",2006-06-25 04:00:00+00:00,Tsyklon-2 | Cosmos 2421,Statusretired,,Success,2006.0,June,Kazakhstan
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2006-06-21 22:15:00+00:00,Delta II 7925 | MiTEx,Statusretired,,Success,2006.0,June,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-06-18 07:49:00+00:00,Zenit-3 SL | Galaxy 16,Statusactive,,Success,2006.0,June,Pacific Ocean
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-05-27 21:09:00+00:00,Ariane 5 ECA | Satmex-6 & Thaicom-5,Statusactive,200.0 ,Success,2006.0,May,France
SRC,"K-84 Submarine, Barents Sea Launch Area, Barents Sea",2006-05-26 18:50:00+00:00,Shtil' | Kompass-2,Statusretired,,Success,2006.0,May,Barents Sea
Boeing,"SLC-37B, Cape Canaveral AFS, Florida, USA",2006-05-24 22:11:00+00:00,"Delta IV Medium+ (4,2) | GOES-N (GOES-13)",Statusretired,164.0 ,Success,2006.0,May,USA
Boeing,"SLC-2W, Vandenberg AFB, California, USA",2006-04-28 10:02:00+00:00,"Delta II 7420-10C | CloudSat, CALIPSO",Statusretired,,Success,2006.0,April,USA
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2006-04-26 22:48:00+00:00,Long March 4C | Yaogan 1,Statusactive,64.68 ,Success,2006.0,April,China
MITT,"Svobodny Cosmodrome, Russia",2006-04-25 16:47:00+00:00,Start-1 | EROS B,Statusactive,,Success,2006.0,April,Russia
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2006-04-20 20:27:00+00:00,Atlas V 411 | Astra 1KR,Statusactive,115.0 ,Success,2006.0,April,USA
Northrop,"SLC-8, Vandenberg AFB, California, USA",2006-04-15 01:40:00+00:00,Minotaur I | COSMIC (FORMOSAT-3),Statusactive,40.0 ,Success,2006.0,April,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-04-12 23:29:00+00:00,Zenit-3 SL | JCSat-9,Statusactive,,Success,2006.0,April,Pacific Ocean
Northrop,"Stargazer, Vandenberg AFB, California, USA",2006-03-28 20:10:00+00:00,Pegasus XL | ST-5,Statusactive,40.0 ,Success,2006.0,March,USA
SpaceX,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",2006-03-24 21:30:00+00:00,Falcon 1 | FalconSat-2,Statusretired,7.0 ,Failure,2006.0,March,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2006-03-11 22:33:00+00:00,Ariane 5 ECA | Spainsat & Hot Bird 7A,Statusactive,200.0 ,Success,2006.0,March,France
ISAS,"Mu Pad, Uchinoura Space Center, Japan",2006-02-21 21:28:00+00:00,"Mu-V / M-25 | SSSat 1, CUTE 1.7 & Akari",Statusretired,,Success,2006.0,February,Japan
MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-02-18 06:27:00+00:00,H-IIA 2024 | Himawari 7,Statusretired,,Success,2006.0,February,Japan
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2006-02-15 22:34:00+00:00,Zenit-3 SL | EchoStar-X,Statusactive,,Success,2006.0,February,Pacific Ocean
MHI,"LA-Y1, Tanegashima Space Center, Japan",2006-01-24 01:33:00+00:00,H-IIA 2022 | Daichi,Statusretired,,Success,2006.0,January,Japan
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2006-01-19 19:00:00+00:00,Atlas V 551 | New Horizons,Statusactive,153.0 ,Success,2006.0,January,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-12-21 23:33:00+00:00,Ariane 5 GS | INSAT-4A & MSG-2,Statusretired,,Success,2005.0,December,France
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2005-12-21 19:34:00+00:00,Cosmos-3M (11K65M) | Cosmos 2416,Statusretired,,Success,2005.0,December,Russia
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-11-16 23:46:00+00:00,Ariane 5 ECA | Spaceway-2 & Telkom-2,Statusactive,200.0 ,Success,2005.0,November,France
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005-11-08 14:06:00+00:00,Zenit-3 SL | Inmarsat 4F-2,Statusactive,,Success,2005.0,November,Pacific Ocean
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2005-10-27 06:52:00+00:00,Cosmos-3M (11K65M) | TopSat 1 & Others,Statusretired,,Success,2005.0,October,Russia
Lockheed,"SLC-4E, Vandenberg AFB, California, USA",2005-10-19 18:05:00+00:00,Titan IV(404)B | NROL-20 (KH-11 Kennen),Statusretired,,Success,2005.0,October,USA
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2005-10-16 20:32:00+00:00,Long March 2F | Shenzhou 6,Statusactive,,Success,2005.0,October,China
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-10-13 22:32:00+00:00,Ariane 5 GS | Syracuse 3A & Galaxy 15,Statusretired,,Success,2005.0,October,France
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2005-10-08 15:02:00+00:00,Rokot/Briz KM | CryoSat-1,Statusretired,41.8 ,Failure,2005.0,October,Russia
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2005-09-26 03:37:00+00:00,Delta II 7925 | GPS IIRM-1,Statusretired,,Success,2005.0,September,USA
Northrop,"SLC-8, Vandenberg AFB, California, USA",2005-09-22 19:24:00+00:00,Minotaur I | Streak (STP-R1),Statusactive,40.0 ,Success,2005.0,September,USA
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2005-08-29 08:45:00+00:00,Long March 2D | FSW-3 No. 3,Statusactive,29.75 ,Success,2005.0,August,China
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2005-08-26 18:34:00+00:00,Rokot/Briz KM | Monitor-E,Statusretired,41.8 ,Success,2005.0,August,Russia
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2005-08-23 21:09:00+00:00,Dnepr | Kirari and Reimei,Statusretired,29.0 ,Success,2005.0,August,Kazakhstan
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2005-08-12 11:43:00+00:00,Atlas V 401 | Mars Reconnaissance Orbiter,Statusactive,109.0 ,Success,2005.0,August,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-08-11 08:20:00+00:00,Ariane 5 GS | iPStar-1,Statusretired,,Success,2005.0,August,France
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2005-08-02 07:30:00+00:00,Long March 2C | FSW-4 No. 2,Statusactive,30.8 ,Success,2005.0,August,China
NASA,"LC-39B, Kennedy Space Center, Florida, USA",2005-07-26 14:39:00+00:00,Space Shuttle Discovery | STS-114,Statusretired,450.0 ,Success,2005.0,July,USA
ISAS,"Mu Pad, Uchinoura Space Center, Japan",2005-07-10 03:30:00+00:00,Mu-V / M-25 | Suzaku,Statusretired,,Success,2005.0,July,Japan
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2005-07-05 22:40:00+00:00,Long March 2D | Shijian-7,Statusactive,29.75 ,Success,2005.0,July,China
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005-06-23 14:02:00+00:00,Zenit-3 SL | Intelsat-Americas 8,Statusactive,,Success,2005.0,June,Pacific Ocean
SRC,"K-496 Submarine, Barents Sea Launch Area, Barents Sea",2005-06-21 19:46:00+00:00,Volna | Cosmos 1,Statusretired,,Failure,2005.0,June,Barents Sea
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2005-06-21 00:48:00+00:00,Molniya-M /Block ML | Molniya-3K n†­175,Statusretired,,Failure,2005.0,June,Russia
Boeing,"SLC-2W, Vandenberg AFB, California, USA",2005-05-20 10:22:00+00:00,Delta II 7320-10C | NOAA-N,Statusretired,,Success,2005.0,May,USA
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2005-05-05 04:45:00+00:00,PSLV-G | Cartosat-1 & HAMSAT,Statusretired,25.0 ,Success,2005.0,May,India
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",2005-04-30 00:50:00+00:00,Titan IV(405)B | NROL-16 (Onyx),Statusretired,,Success,2005.0,April,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005-04-26 07:31:00+00:00,Zenit-3 SL | Spaceway-1,Statusactive,,Success,2005.0,April,Pacific Ocean
Northrop,"Stargazer, Vandenberg AFB, California, USA",2005-04-15 17:27:00+00:00,Pegasus XL | DART,Statusactive,40.0 ,Success,2005.0,April,USA
CASC,"LC-2, Xichang Satellite Launch Center, China",2005-04-12 12:00:00+00:00,Long March 3B | Apstar 6,Statusactive,,Success,2005.0,April,China
Northrop,"SLC-8, Vandenberg AFB, California, USA",2005-04-11 13:35:00+00:00,Minotaur I | XSS-11,Statusactive,40.0 ,Success,2005.0,April,USA
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2005-03-11 21:42:00+00:00,Atlas V 431 | Inmarsat-4 F1,Statusactive,130.0 ,Success,2005.0,March,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2005-03-01 03:50:00+00:00,Zenit-3 SL | XM-3,Statusactive,,Success,2005.0,March,Pacific Ocean
MHI,"LA-Y1, Tanegashima Space Center, Japan",2005-02-26 09:25:00+00:00,H-IIA 2022 | Himawari 6,Statusretired,,Success,2005.0,February,Japan
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2005-02-12 21:03:00+00:00,"Ariane 5 ECA | XTAR-EUR, Maqsat-B2, Sloshsat-FLEVO",Statusactive,200.0 ,Success,2005.0,February,France
Lockheed,"SLC-36B, Cape Canaveral AFS, Florida, USA",2005-02-03 07:41:00+00:00,Atlas IIIB | NROL-23 (Intruder 7A & 7B),Statusretired,,Success,2005.0,February,USA
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2005-01-20 03:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 2414 & Universitietski,Statusretired,,Success,2005.0,January,Russia
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2005-01-12 18:47:00+00:00,Delta II 7925 | Deep Impact,Statusretired,,Success,2005.0,January,USA
VKS RF,"Site 32/2, Plesetsk Cosmodrome, Russia",2004-12-24 12:00:00+00:00,Tsyklon-3 | Sich 1M & Micron 1,Statusretired,,Partial Failure,2004.0,December,Russia
Boeing,"SLC-37B, Cape Canaveral AFS, Florida, USA",2004-12-21 21:50:00+00:00,Delta IV Heavy | DemoSat and 3CS-1 & 2,Statusactive,350.0 ,Partial Failure,2004.0,December,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2004-12-18 16:26:00+00:00,"Ariane 5 G+ | Helios 2A, Essaim-1,2,3,4, PARASOL, Nanosat 01",Statusretired,190.0 ,Success,2004.0,December,France
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2004-12-17 12:07:00+00:00,Atlas V 521 | AMC-16,Statusactive,135.0 ,Success,2004.0,December,USA
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2004-11-20 17:16:00+00:00,Delta II 7320-10C | Swift,Statusretired,,Success,2004.0,November,USA
CASC,"LC-3, Xichang Satellite Launch Center, China",2004-11-18 10:45:00+00:00,Long March 2C | Shiyan-2,Statusactive,30.8 ,Success,2004.0,November,China
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2004-11-08 18:29:00+00:00,Soyuz 2.1a | Demo Flight,Statusactive,48.5 ,Success,2004.0,November,Russia
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2004-11-06 05:39:00+00:00,Delta II 7925 | GPS IIR-13,Statusretired,,Success,2004.0,November,USA
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2004-11-06 03:10:00+00:00,Long March 4B | Ziyuan ll-03,Statusactive,64.68 ,Success,2004.0,November,China
CASC,"LC-2, Xichang Satellite Launch Center, China",2004-10-19 01:20:00+00:00,Long March 3A | Fengyun-2C,Statusactive,69.7 ,Success,2004.0,October,China
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2004-09-27 08:00:00+00:00,Long March 2D | FSW-3 No.2,Statusactive,29.75 ,Success,2004.0,September,China
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2004-09-23 15:07:00+00:00,Cosmos-3M (11K65M) | Cosmos 2408 and 2409,Statusretired,,Success,2004.0,September,Russia
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2004-09-20 10:31:00+00:00,GSLV Mk I | GSAT-3,Statusretired,47.0 ,Success,2004.0,September,India
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2004-09-08 23:14:00+00:00,Long March 4B | Shijian-6A & 6B,Statusactive,64.68 ,Success,2004.0,September,China
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",2004-08-31 23:17:00+00:00,Atlas IIAS | NROL-1,Statusretired,,Success,2004.0,August,USA
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2004-08-29 07:50:00+00:00,Long March 2C | FSW-4 No.1,Statusactive,30.8 ,Success,2004.0,August,China
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2004-08-03 06:15:00+00:00,Delta II 7925H | MESSENGER,Statusretired,,Success,2004.0,August,USA
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2004-07-25 07:05:00+00:00,Long March 2C | Double Star 2,Statusactive,30.8 ,Success,2004.0,July,China
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2004-07-22 17:46:00+00:00,Cosmos-3M (11K65M) | Cosmos 2407,Statusretired,,Success,2004.0,July,Russia
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2004-07-18 00:44:00+00:00,Ariane 5 G+ | Anik F2,Statusretired,190.0 ,Success,2004.0,July,France
Boeing,"SLC-2W, Vandenberg AFB, California, USA",2004-07-15 10:02:00+00:00,Delta II 7920-10L | Aura,Statusretired,,Success,2004.0,July,USA
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",2004-06-29 06:30:00+00:00,Dnepr | DEMETER & Others,Statusretired,29.0 ,Success,2004.0,June,Kazakhstan
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2004-06-29 03:58:00+00:00,Zenit-3 SL | Telstar 18,Statusactive,,Success,2004.0,June,Pacific Ocean
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2004-06-23 22:54:00+00:00,Delta II 7925 | GPS IIR-12,Statusretired,,Success,2004.0,June,USA
VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",2004-06-10 01:28:00+00:00,Zenit-2 | Cosmos 2406,Statusretired,,Success,2004.0,June,Kazakhstan
VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",2004-05-28 06:00:00+00:00,Tsyklon-2 | Cosmos 2405,Statusretired,,Success,2004.0,May,Kazakhstan
Northrop,"SLC-576E, Vandenberg AFB, California, USA",2004-05-20 17:47:00+00:00,Minotaur C (Taurus) | ROCSAT-2,Statusactive,45.0 ,Success,2004.0,May,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2004-05-04 12:41:00+00:00,Zenit-3 SL | DirecTV-7S,Statusactive,,Success,2004.0,May,Pacific Ocean
Boeing,"SLC-2W, Vandenberg AFB, California, USA",2004-04-20 16:57:00+00:00,Delta II 7920-10C | Gravity Probe B,Statusretired,,Success,2004.0,April,USA
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",2004-04-19 22:22:00+00:00,Atlas IIAS | AMC-11,Statusretired,,Success,2004.0,April,USA
CASC,"LC-3, Xichang Satellite Launch Center, China",2004-04-18 15:59:00+00:00,Long March 2C | Shiyan-1 & Nano Satellite 1,Statusactive,30.8 ,Success,2004.0,April,China
ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",2004-04-16 00:45:00+00:00,Atlas IIAS | Superbird 6,Statusretired,,Success,2004.0,April,USA
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2004-03-20 17:53:00+00:00,Delta II 7925 | GPS IIR-11,Statusretired,,Success,2004.0,March,USA
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",2004-03-13 05:40:00+00:00,Atlas IIIA | MBSat,Statusretired,,Success,2004.0,March,USA
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2004-03-02 07:17:00+00:00,Ariane 5 G+ | Rosetta & Philae,Statusretired,190.0 ,Success,2004.0,March,France
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2004-02-18 07:06:00+00:00,Molniya-M /Block ML | Cosmos 2405 (Molniya-1T n†­174),Statusretired,,Success,2004.0,February,Russia
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",2004-02-14 18:50:00+00:00,Titan IV(402)B | DSP,Statusretired,,Success,2004.0,February,USA
ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",2004-02-05 23:46:00+00:00,Atlas IIAS | AMC-10,Statusretired,,Success,2004.0,February,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2004-01-11 04:12:00+00:00,Zenit-3 SL | Telstar 14,Statusactive,,Success,2004.0,January,Pacific Ocean
CASC,"LC-3, Xichang Satellite Launch Center, China",2003-12-29 19:06:00+00:00,Long March 2C | Double Star 1,Statusactive,30.8 ,Success,2003.0,December,China
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2003-12-21 08:05:00+00:00,Delta II 7925 | GPS IIR-10,Statusretired,,Success,2003.0,December,USA
Lockheed,"SLC-36B, Cape Canaveral AFS, Florida, USA",2003-12-10 02:30:00+00:00,Atlas IIIB | UHF F/O F11,Statusretired,,Success,2003.0,December,USA
VKS RF,"Site 175/59, Baikonur Cosmodrome, Kazakhstan",2003-12-05 06:00:00+00:00,Strela | Gruzomaket,Statusretired,,Success,2003.0,December,Kazakhstan
Lockheed,"SLC-3E, Vandenberg AFB, California, USA",2003-12-02 10:04:00+00:00,Atlas IIAS | NROL-18 (Intruder 6A & 6B),Statusretired,,Success,2003.0,December,USA
MHI,"LA-Y1, Tanegashima Space Center, Japan",2003-11-29 04:33:00+00:00,"H-IIA 2024 | IGS-Optical (2), IGS-Radar (2)",Statusretired,,Failure,2003.0,November,Japan
CASC,"LC-2, Xichang Satellite Launch Center, China",2003-11-14 16:01:00+00:00,Long March 3A | Chinasat-20,Statusactive,69.7 ,Success,2003.0,November,China
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2003-11-03 07:20:00+00:00,Long March 2D | FSW-3 No.1,Statusactive,29.75 ,Success,2003.0,November,China
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2003-10-30 13:43:00+00:00,Rokot/Briz KM | SERVIS-1,Statusretired,41.8 ,Success,2003.0,October,Russia
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2003-10-21 03:16:00+00:00,Long March 4B | CBERS-2 & Chuangxin 1(01),Statusactive,64.68 ,Success,2003.0,October,China
Lockheed,"SLC-4W, Vandenberg AFB, California, USA",2003-10-18 16:17:00+00:00,Titan II(23)G | USA-172,Statusretired,35.0 ,Success,2003.0,October,USA
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2003-10-17 04:52:00+00:00,PSLV-G | RESOURCESAT-1 (IRS-P6),Statusretired,25.0 ,Success,2003.0,October,India
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2003-10-15 01:00:00+00:00,Long March 2F | Shenzhou 5,Statusactive,,Success,2003.0,October,China
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2003-10-01 04:02:00+00:00,Zenit-3 SL | Galaxy-13,Statusactive,,Success,2003.0,October,Pacific Ocean
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2003-09-27 23:14:00+00:00,"Ariane 5 G | Insat 3E, eBird-1, SMART-1",Statusretired,,Success,2003.0,September,France
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2003-09-27 06:11:00+00:00,Cosmos-3M (11K65M) | STSAT 1 & Others,Statusretired,,Success,2003.0,September,Russia
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",2003-09-09 04:29:00+00:00,Titan IV(401)B | NROL-19 (Mentor),Statusretired,,Success,2003.0,September,USA
Boeing,"SLC-37B, Cape Canaveral AFS, Florida, USA",2003-08-29 23:13:00+00:00,Delta IV Medium | DSCS-3 B6,Statusretired,133.0 ,Success,2003.0,August,USA
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2003-08-25 05:35:00+00:00,Delta II 7920H | Spitzer Space Telescope,Statusretired,,Success,2003.0,August,USA
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2003-08-19 10:50:00+00:00,Cosmos-3M (11K65M) | Cosmos 2400 and 2401,Statusretired,,Success,2003.0,August,Russia
Northrop,"Stargazer, Vandenberg AFB, California, USA",2003-08-13 02:09:00+00:00,Pegasus XL | SCISAT-1,Statusactive,40.0 ,Success,2003.0,August,USA
ILS,"SLC-41, Cape Canaveral AFS, Florida, USA",2003-07-17 23:45:00+00:00,Atlas V 521 | Rainbow 1,Statusactive,135.0 ,Success,2003.0,July,USA
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",2003-07-08 03:18:00+00:00,Delta II 7925H | Opportunity,Statusretired,,Success,2003.0,July,USA
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2003-06-30 14:15:00+00:00,Rokot/Briz KM | Monitor-E GVM & Others,Statusretired,41.8 ,Success,2003.0,June,Russia
Northrop,"Stargazer, Vandenberg AFB, California, USA",2003-06-26 18:55:00+00:00,Pegasus XL | OrbView-3,Statusactive,40.0 ,Success,2003.0,June,USA
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",2003-06-19 20:00:00+00:00,Molniya-M /Block ML | Molniya-3 n†­173,Statusretired,,Success,2003.0,June,Russia
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2003-06-11 22:38:00+00:00,Ariane 5 G | Optus C1 & BSAT-2c,Statusretired,,Success,2003.0,June,France
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",2003-06-10 17:58:00+00:00,Delta II 7925 | Spirit,Statusretired,,Success,2003.0,June,USA
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",2003-06-10 13:55:00+00:00,Zenit-3 SL | Thuraya-2,Statusactive,,Success,2003.0,June,Pacific Ocean
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",2003-06-04 19:23:00+00:00,Cosmos-3M (11K65M) | Cosmos 2398,Statusretired,,Success,2003.0,June,Russia
Starsem,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2003-06-02 17:45:00+00:00,Soyuz FG/Fregat | Mars Express,Statusretired,,Success,2003.0,June,Kazakhstan
CASC,"LC-2, Xichang Satellite Launch Center, China",2003-05-24 16:34:00+00:00,Long March 3A | Beidou-1C,Statusactive,69.7 ,Success,2003.0,May,China
